127.0.0.1 - - [20/Sep/2016:18:28:25 -0400] "GET / HTTP/1.1" 404 994
153.104.25.123 - - [20/Sep/2016:19:29:32 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:29:39 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:30:23 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:30:33 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:31:19 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:33:13 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:33:31 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:35:26 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:35:49 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:37:20 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:42:46 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:42:56 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:47:09 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:47:54 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:50:00 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:51:07 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:51:16 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:19:56:23 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:19:56:34 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:21:05:57 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:21:06:04 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Sep/2016:21:10:25 -0400] "GET /VizardServer/DataPointServer/0 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:21:10:38 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
153.104.25.123 - - [20/Sep/2016:21:11:23 -0400] "GET /VizardServer/DataPointServer/1 HTTP/1.1" 101 -
